,COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,PctOw2006Cat,PctIce2006Cat,PctUrbOp2006Cat,PctUrbLo2006Cat,PctUrbMd2006Cat,PctUrbHi2006Cat,PctBl2006Cat,PctDecid2006Cat,PctConif2006Cat,PctMxFst2006Cat,PctShrb2006Cat,PctGrs2006Cat,PctHay2006Cat,PctCrop2006Cat,PctWdWet2006Cat,PctHbWet2006Cat,PctOw2006Ws,PctIce2006Ws,PctUrbOp2006Ws,PctUrbLo2006Ws,PctUrbMd2006Ws,PctUrbHi2006Ws,PctBl2006Ws,PctDecid2006Ws,PctConif2006Ws,PctMxFst2006Ws,PctShrb2006Ws,PctGrs2006Ws,PctHay2006Ws,PctCrop2006Ws,PctWdWet2006Ws,PctHbWet2006Ws,longitude,latitude,region_vpu,PctImp2006Cat,PctImp2006Ws
1565,22560412,3.4677,2074.8303,100,100,0,0,37.60705943,34.28497275,7.163249416,0,0.46716844,0,0,0,1.064105892,18.27147677,0.077861407,0,0.596937451,0.46716844,0.664579653,0,10.07809169,9.685702971,7.491171688,0.21597429,1.258931875,0.079119724,18.97454939,2.163690206,39.40778193,8.77521887,0.311664043,0.751810883,0.066280119,0.075432675,-117.426,33.976,CA_18,19.64858552,8.945839426
1566,22560412,3.4677,2074.8303,100,100,0,0,37.60705943,34.28497275,7.163249416,0,0.46716844,0,0,0,1.064105892,18.27147677,0.077861407,0,0.596937451,0.46716844,0.664579653,0,10.07809169,9.685702971,7.491171688,0.21597429,1.258931875,0.079119724,18.97454939,2.163690206,39.40778193,8.77521887,0.311664043,0.751810883,0.066280119,0.075432675,-117.427,33.974,CA_18,19.64858552,8.945839426
1567,22560430,14.4657,62.2863,100,100,0,0,12.08859578,51.47141168,27.58041436,0.348410378,0.130653892,0,0,0.087102594,0.273751011,2.28955391,2.494867169,0,3.210352766,0.024886456,0,0,19.1859205,35.18574711,23.24331354,1.501293222,0.24130507,0,0.014449405,0.151718757,6.544135709,12.175069,0.807721762,0.182062508,0.761483665,0.005779762,-117.431,33.967,CA_18,37.65781124,29.83676507
1568,22560464,60.5277,228.2058,100,100,0.004460768,0,12.36078688,40.28370482,37.41394436,3.803547797,0.126388414,0,0,0,0.063937668,2.544124426,1.888391596,1.510713277,0,0,0.001183143,0,12.93805854,29.64403183,19.2465748,1.496675369,0.767465156,0.037071801,9.461591248,1.80389806,18.98825534,4.442306024,0.500863694,0.612079097,0.038254944,0.021690947,-117.69,33.976,CA_18,42.3256509,25.02961012
1569,22560464,60.5277,228.2058,100,100,0.004460768,0,12.36078688,40.28370482,37.41394436,3.803547797,0.126388414,0,0,0,0.063937668,2.544124426,1.888391596,1.510713277,0,0,0.001183143,0,12.93805854,29.64403183,19.2465748,1.496675369,0.767465156,0.037071801,9.461591248,1.80389806,18.98825534,4.442306024,0.500863694,0.612079097,0.038254944,0.021690947,-117.688,33.973,CA_18,42.3256509,25.02961012
1570,22560498,0.243,29.7531,100,100,0,0,38.14814815,24.07407407,9.62962963,0,0,0,0,0,0,27.40740741,0,0,0.740740741,0,0,0,12.79530536,40.805832,39.67754621,0.940742309,0.078647267,0,0.042348528,0.139145165,0.151244744,4.842856711,0.148219849,0.372062071,0.00604979,0,-117.468,33.961,CA_18,16.8962963,41.02117426
1571,22560628,2.3607,226.2186,100,100,6.70987419,0,14.94471979,2.478078536,0,0,0,0,0,0,0.686237133,31.03316813,0.876858559,21.50209684,21.76896683,0,0.09508502,0,16.00292814,22.55941819,23.15061626,2.325405603,1.505048656,0,3.730992942,1.041558917,13.61625437,4.944023171,6.708466943,3.933496185,0.358458588,0.028247014,-117.633,33.918,CA_18,2.285169653,25.87455541
1572,22560942,23.5386,5845.842,100,100,2.439397415,0,6.553490862,18.93400627,49.03647626,20.68134893,0.332645102,0,0,0,1.250286763,0.772348398,0,0,0,0,0.793825765,0,12.9329,11.79581487,9.956276615,0.612312136,0.998109425,0.030329249,9.895510347,1.387986538,32.32063405,14.15330589,1.719375926,2.975776629,0.384119174,0.043723385,-117.797,33.855,CA_18,55.96665902,11.75215076
1573,22560942,23.5386,5845.842,100,100,2.439397415,0,6.553490862,18.93400627,49.03647626,20.68134893,0.332645102,0,0,0,1.250286763,0.772348398,0,0,0,0,0.793825765,0,12.9329,11.79581487,9.956276615,0.612312136,0.998109425,0.030329249,9.895510347,1.387986538,32.32063405,14.15330589,1.719375926,2.975776629,0.384119174,0.043723385,-117.8,33.856,CA_18,55.96665902,11.75215076
1574,225621,28.692,13080.1869,100,100,0.715181932,0,12.40589711,7.945420326,3.84880803,1.006900878,0.228983689,0.078419072,0,0.015683814,0.02195734,12.91718946,8.259096612,50.05332497,1.856963614,0.646173149,0.69063692,0.552356786,4.036290949,5.452821167,2.635290326,0.878794782,1.608740774,3.247343507,32.89512171,0.220200982,9.471016045,31.38519374,0.556037926,3.565662353,1.90519296,0.899299077,-104.818,40.116,MS_10L,6.486762861,4.754282731
1575,22563032,4.8645,2194.7157,100,100,0,0,21.22109158,23.03422757,35.02312673,1.054579093,0.092506938,0,0,0,1.591119334,16.07770583,0,0,1.739130435,0.166512488,0.628851382,0,10.61469146,10.67726904,8.33257811,0.286355996,1.254340141,0.074797843,17.93995915,2.0511176,37.90450399,8.957943847,0.343397553,0.728253778,0.132372498,0.073567615,-117.448,33.968,CA_18,32.21554117,9.937571276
1576,22563032,4.8645,2194.7157,100,100,0,0,21.22109158,23.03422757,35.02312673,1.054579093,0.092506938,0,0,0,1.591119334,16.07770583,0,0,1.739130435,0.166512488,0.628851382,0,10.61469146,10.67726904,8.33257811,0.286355996,1.254340141,0.074797843,17.93995915,2.0511176,37.90450399,8.957943847,0.343397553,0.728253778,0.132372498,0.073567615,-117.466,33.964,CA_18,32.21554117,9.937571276
1577,22563032,4.8645,2194.7157,100,100,0,0,21.22109158,23.03422757,35.02312673,1.054579093,0.092506938,0,0,0,1.591119334,16.07770583,0,0,1.739130435,0.166512488,0.628851382,0,10.61469146,10.67726904,8.33257811,0.286355996,1.254340141,0.074797843,17.93995915,2.0511176,37.90450399,8.957943847,0.343397553,0.728253778,0.132372498,0.073567615,-117.465,33.963,CA_18,32.21554117,9.937571276
1578,22563044,40.8186,2477.1411,100,100,0.348370596,0,19.35441196,27.86744278,33.16355779,6.321382899,1.265599506,0,0,0,2.370242977,5.812056268,2.77594038,0.167570666,0.542399788,0.011024386,0.563912165,0,11.35061705,12.28380975,10.65569095,0.461092023,1.148824344,0.066996587,15.99656152,1.967425271,34.96237255,9.17322796,0.396529693,0.662953757,0.23209013,0.077896249,-117.528,33.957,CA_18,37.67925652,12.17113523
1579,22563070,53.4555,190.3419,100,100,0.025254651,0,17.00311474,15.21676909,27.47706036,3.705699133,2.065830457,0,0,0.008418217,0.095967674,5.520666723,17.36341443,11.218116,0.299688526,0,0.027424335,0,15.34864368,23.84876898,22.08320921,2.095597449,1.243551735,0,4.434231244,1.237877735,16.17421072,4.96711444,5.240884955,3.167510674,0.097403672,0.033571169,-117.615,33.945,CA_18,26.73113898,25.27552473
1580,22563070,53.4555,190.3419,100,100,0.025254651,0,17.00311474,15.21676909,27.47706036,3.705699133,2.065830457,0,0,0.008418217,0.095967674,5.520666723,17.36341443,11.218116,0.299688526,0,0.027424335,0,15.34864368,23.84876898,22.08320921,2.095597449,1.243551735,0,4.434231244,1.237877735,16.17421072,4.96711444,5.240884955,3.167510674,0.097403672,0.033571169,-117.599,33.982,CA_18,26.73113898,25.27552473
1581,22563072,19.5228,2497.5585,100,100,1.47519823,0,26.37377835,20.45915545,16.23640052,1.078738706,1.673427992,0,0.032269961,0.023049972,0.991148811,3.637285635,9.113959063,4.803614236,14.10197308,0,0.571410039,0,11.47212768,12.34990892,10.69769537,0.466259349,1.15824314,0.066448894,15.86604278,1.951521856,34.68430469,9.131605926,0.465538645,0.695082818,0.346550441,0.077259452,-117.557,33.945,CA_18,20.22671953,12.23425361
1582,22563072,19.5228,2497.5585,100,100,1.47519823,0,26.37377835,20.45915545,16.23640052,1.078738706,1.673427992,0,0.032269961,0.023049972,0.991148811,3.637285635,9.113959063,4.803614236,14.10197308,0,0.571410039,0,11.47212768,12.34990892,10.69769537,0.466259349,1.15824314,0.066448894,15.86604278,1.951521856,34.68430469,9.131605926,0.465538645,0.695082818,0.346550441,0.077259452,-117.558,33.945,CA_18,20.22671953,12.23425361
1583,22563072,19.5228,2497.5585,100,100,1.47519823,0,26.37377835,20.45915545,16.23640052,1.078738706,1.673427992,0,0.032269961,0.023049972,0.991148811,3.637285635,9.113959063,4.803614236,14.10197308,0,0.571410039,0,11.47212768,12.34990892,10.69769537,0.466259349,1.15824314,0.066448894,15.86604278,1.951521856,34.68430469,9.131605926,0.465538645,0.695082818,0.346550441,0.077259452,-117.593,33.929,CA_18,20.22671953,12.23425361
1584,22563116,0.5292,5680.5336,100,100,0,0,30.95238095,10.20408163,7.31292517,0.850340136,0.170068027,0,0,0,7.653061224,35.88435374,0,0,6.972789116,0,0.804505408,0,12.92437034,11.67698929,9.741711589,0.515661064,1.023622147,0.031211857,10.17614261,1.395502704,32.24468384,14.20695584,1.76941124,3.062374281,0.381862014,0.044995773,-117.645,33.883,CA_18,10.6292517,11.49476734
1585,22563160,20.7018,5816.7954,100,100,0.612990175,0,26.55856013,37.35762108,24.85870794,1.095556908,0,0,0.22171985,1.139031389,6.464655247,1.421615512,0,0,0.269541779,0,0.787841016,0,12.96144609,11.74439967,9.765196486,0.523587266,1.001670095,0.030480701,9.944924313,1.39484019,32.47662966,14.22040734,1.727961757,2.990636391,0.386037302,0.043941721,-117.79,33.856,CA_18,30.91744196,11.53889833
1586,225687,6.2586,372.8826,100,100,0.575208513,0,2.430255968,2.358354904,1.035375324,0.115041703,0,0.733390854,0.143802128,0,0,1.596203624,22.03048605,63.48863963,3.221167673,2.272073627,2.37259663,0,9.297054891,15.23747689,7.128168491,1.384457199,0.27370545,0.125991398,0.522791892,0.001448177,2.437040506,15.06731609,5.13740786,37.88527542,2.099373905,1.0298952,-104.831,40.068,MS_10L,1.585706068,11.49944969
1587,225861,7.3521,266.3757,100,100,0.795691027,0,2.852246297,0.29379361,0,0,0.024482801,0.146896805,0,0,0,3.121557106,0.918105031,87.41584037,1.738278859,2.693108092,3.13947556,0,11.66119883,20.95055968,9.92691901,1.923148395,0.314217851,0.070276681,0.726079744,0,3.376659357,18.26247664,3.931439692,22.2439209,2.503606748,0.970020914,-104.904,40.016,MS_10L,0.320112621,15.8247205
1588,225955,5.6124,12484.1871,100,100,3.768441309,0,2.453495831,6.205901219,0.817831944,0.288646568,0.176395125,0.208466966,0.176395125,0,0.112251443,2.453495831,7.825529185,71.13534317,2.052597819,2.325208467,0.637812453,0.578726508,3.775084403,5.112145428,2.456096641,0.809793214,1.67240044,3.393527321,34.44975925,0.230338586,9.849531973,32.24646481,0.336399156,1.667036855,1.90106651,0.883816456,-104.827,40,MS_10L,3.032713278,4.45981287
1589,2263061,1.5336,242.7102,100,100,0,0,0.117370892,0.29342723,0,0,0,68.48591549,0.704225352,0,2.112676056,0,0,2.230046948,24.53051643,1.525821596,1.779529661,0,1.609697491,0.130896847,0.015203317,0.001112438,0,54.06076877,0.626673292,0.158707792,1.921921699,0.278480262,7.720318306,2.536358175,20.11287536,9.047456596,-92.529,46.011,MS_07,0.008215962,0.085153405
1590,2263483,0.0162,24.7635,100,100,61.11111111,0,0,0,0,0,0,27.77777778,0,0,0,0,0,0,11.11111111,0,0.795929493,0,4.81192077,0.425222606,0,0,0,16.21660912,2.587679448,3.518081047,34.92640378,2.271488279,0.188987825,0.181719062,31.57186989,2.504088679,-92.131,46.116,MS_07,0,0.09809195
1591,2263699,6.696,3753.1179,100,100,3.965053763,0,6.075268817,0.120967742,0.120967742,0,0,42.25806452,7.51344086,4.435483871,3.440860215,0,26.29032258,2.580645161,2.849462366,0.349462366,5.198062123,0,3.449364061,1.2295537,0.111363408,0.028848015,0.020383053,46.98166556,7.417320943,12.13707675,5.454552867,1.65894069,2.69521509,0.824026871,12.07376939,0.719857482,-92.247,46.074,MS_07,0.237768817,0.342095009
1592,226489,2.6757,1172.7288,100,100,0.47090481,0,1.547258661,1.143625967,0,0,0,0,0,0,0,2.690884628,0,94.14732593,0,0,0.349185592,0,3.582337195,0.426773863,0.143434697,0.190248589,0.113120783,0.130464946,2.038629903,0.00168837,1.813232522,52.09027867,2.016834583,35.803265,0.626231743,0.67427354,-104.508,40.339,MS_10L,0.435250589,0.559183504
1593,226491,85.9707,15878.1951,100,100,0.305685542,0,3.712194969,2.111533348,0.643824001,0.0858432,0.213561132,0.242873444,0.014656156,0.009421815,0.192623766,17.56959057,6.454989898,67.48845828,0.382106927,0.572636957,0.843024029,0.891129622,3.938236658,5.330833225,2.491809664,0.794005863,1.751702245,2.853108915,33.34046387,0.188964802,8.941326083,27.82695182,1.263408081,6.570395397,2.039270194,0.935369537,-104.71,40.355,MS_10L,1.422411356,4.526135984
1594,226565,39.5217,25021.3626,100,100,1.655546194,0,3.680003644,1.892378111,0.512376745,0.122970419,0.252772527,0.097920889,0.0227723,0.054653519,0.054653519,4.285746818,9.304761688,71.23175369,2.227130918,4.604559014,0.943398262,0.947264958,3.378945478,4.208490228,1.879563106,0.56378944,1.574586909,1.967367676,31.33999825,0.128536165,9.646989009,28.11425666,1.669067375,11.00917022,1.730668337,0.897907934,-104.562,40.411,MS_10L,1.362193428,3.471692153
1595,226571,549.7254,18614.0412,100,100,3.132418477,0,3.932345131,2.418607545,1.182044708,0.277011031,0.129337302,0.236900096,0.003110644,0.0379826,0.095775091,23.09473057,8.292649385,53.74505162,1.190885486,2.231150316,0.968931454,0.939664838,3.753244083,4.939666191,2.278589563,0.705120928,1.812030479,2.523659398,33.47985821,0.165741011,9.119812199,25.82792661,1.552600518,9.038501,1.95303049,0.941623037,-104.674,40.377,MS_10L,2.063781299,4.157229517
1596,226575,8.352,17978.3424,100,100,1.767241379,0,7.995689655,18.30818966,11.6487069,1.260775862,0,0.043103448,0,0,0.064655172,3.599137931,9.762931034,33.63146552,0.99137931,10.92672414,0.905950039,0.972890582,3.747964551,5.03027743,2.319936347,0.721172715,1.871126339,2.604488721,34.66351214,0.170395019,9.438431321,25.95099424,1.323066914,7.392004059,1.983831947,0.903957642,-104.717,40.355,MS_10L,15.31734914,4.234319333
1597,226581,17.4213,15792.2244,100,100,0.991889239,0,9.340290334,2.195588159,0.087823526,0,0.154982694,0.160148783,0.025830449,0.030996539,0.030996539,3.755747275,5.129927158,67.50012915,3.409619259,7.186030893,0.845949225,0.895980809,3.939467198,5.348358652,2.501869844,0.797861003,1.760075674,2.867318679,33.52188499,0.18994221,8.988952817,27.88279148,1.235145823,6.238765832,2.048291563,0.937344203,-104.782,40.337,MS_10L,1.03280467,4.543032234
1598,226585,7.9011,28557.3069,100,100,7.916619205,0,1.93643923,0,0,0,3.121084406,0.056954095,0.11390819,0,0.34172457,3.109693587,0,15.84462923,23.29422485,44.26472263,0.845755172,0.829975322,3.259738053,3.810236392,1.714771991,0.511469448,1.430983676,1.730205169,27.7355828,0.113084193,8.990354059,34.11783378,1.590250795,10.89459139,1.581325584,0.843842176,-104.414,40.349,MS_10L,0.13657592,3.156465101
1599,226615,41.2038,15774.8031,100,100,0.902101263,0,2.979336857,1.092132279,0.091739111,0.050238085,0.07208073,0.176925429,0.152898519,0.019658381,0.522039229,10.82739941,7.018042025,66.92586606,4.735485562,4.434057053,0.845788053,0.896970308,3.933502663,5.351840493,2.504535857,0.798742141,1.761848298,2.87030841,33.55887719,0.190117745,8.998845761,27.90943679,1.230844523,6.171110307,2.046788147,0.930443309,-104.811,40.319,MS_10L,0.710082565,4.546908842
1600,226669,15.0651,33807.2481,100,100,3.554573153,0,5.340820838,0.854292371,0,0,0,0.167274031,0.04779258,0,0.316625844,7.951490531,0,43.71826274,19.40378756,18.64508035,0.842887594,0.70108812,3.212989998,3.264907267,1.463477591,0.440088172,1.220079785,1.472036406,23.73523534,0.095776207,7.851849379,36.91409683,1.504498676,15.0332866,1.424956266,0.822745759,-104.244,40.306,MS_10L,0.660732421,2.717980506
1601,2267865,0.4032,920.4534,100,100,0,0,10.49107143,0,0,0,0,33.70535714,0,5.357142857,1.116071429,0,0,0,47.99107143,1.339285714,4.256467519,0,4.532103418,0.265075885,0.065413415,0.031680039,0,51.47605517,2.210856085,5.791482763,0.404311614,0.767556511,18.66550767,4.804512646,3.170057278,3.558919984,-92.487,45.881,MS_07,0.238839286,0.365163299
1602,2268971,24.5952,808.2747,100,100,7.896662763,0,5.679156909,0.109777518,0,0,0,56.2280445,6.315866511,8.167447307,7.49780445,0.468384075,0.483021077,0.340310304,2.37485363,4.43867096,10.15162296,0,5.363424093,0.853373241,0.167690514,0.071708294,0.041421561,45.45860461,2.898952547,8.798964016,0.549726473,0.538034903,13.14332862,4.454154015,5.037173624,2.471820533,-92.384,45.983,MS_07,0.161043618,0.718498179
1603,22698054,3.3894,178.6509,100,100,0.185873606,0,4.168879448,0,0,0,0,19.99468933,42.64471588,12.61285183,0.770047796,0.955921402,17.79075943,0,0.876261285,0,0.003526431,0,2.514345016,0.061964423,0.00604531,0,0.00604531,66.03644314,12.38734314,13.46038559,2.879582471,1.034755492,1.571780495,0,0.037783185,0,-93.909335,34.316897,MS_08,0.343335104,0.1640294
1604,22702780,1.1925,12.4587,100,100,0,0,5.132075472,0,0,0,0,17.20754717,1.58490566,2.339622642,0,0,73.73584906,0,0,0,0,0,4.962797082,0.12280575,0,0,0,25.76031207,36.1410099,2.441667269,0.953550531,2.174384165,27.40013003,0,0.043343206,0,-93.490334,33.881211,MS_08,0.212830189,0.424907896
1605,22702902,3.6675,15.7689,100,100,0,0,3.435582822,0.147239264,0,0,0,7.165644172,47.73006135,22.65030675,1.398773006,1.325153374,0,0,16.14723926,0,0,0,3.133382798,0.970264254,0.125563609,0,0,12.73899892,54.06084128,20.05022544,4.246332972,0.918897323,0,0,3.755493408,0,-93.263889,33.88333,MS_08,0.293251534,0.617487586
1606,22740873,20.1915,35.7129,100,100,0,0,5.206151103,0.601738355,0.276353911,0,0,24.04279028,14.5843548,6.89993314,3.133496768,3.592600847,19.15310898,3.445509249,18.6093158,0.454646757,0.972757743,0,3.195483985,0.3402132,0.156246062,0,0,36.41793302,10.90446309,4.851188226,2.845190393,2.184924775,10.82886016,1.948035584,24.79776215,0.556941609,-74.674,43.008,MA_02,0.715177179,0.410952345
1607,22740883,2.8152,43.0326,100,100,0,0,8.759590793,2.237851662,0,0,0,4.411764706,18.38235294,3.868286445,10.61381074,4.443734015,12.75575448,22.92199488,9.814578005,1.79028133,0.330447149,0,3.342117371,0.447567658,0.043920191,0,0,21.3786757,10.31497051,5.849751119,7.888902832,2.030785962,17.03685113,12.15334421,18.14949596,1.033170201,-74.729,43.005,MA_02,1.391304348,0.422700464
1608,22741085,2.9295,276.5547,100,100,1.996927803,0,4.577572965,1.105990783,0,0,0,8.847926267,23.41013825,5.683563748,10.35330261,2.887864823,4.700460829,0,33.24116743,3.195084485,3.050608071,0,0.685687135,0.022129438,0,0,0,47.34105043,8.211323113,18.62224724,1.922983048,0.123339072,0.074849569,0.005532359,18.94149693,0.998753592,-74.696,43.179,MA_02,0.792319508,0.035735788
1609,22741243,6.9462,506.8584,100,100,4.638507385,0,3.887017362,0.129567245,0,0,0,58.66804872,4.003627883,4.470069966,3.679709769,0,0,0,20.03109614,0.492355533,4.460594912,0,0.310737673,0.004083981,0,0,0,61.35666293,15.8643124,9.686669887,1.193410231,0.012784636,0,0.004616674,6.265359319,0.840767362,-74.859,43.395,MA_02,0.204068412,0.017626816
1610,22741627,0.8136,3403.161,100,100,28.31858407,0,12.94247788,3.650442478,1.10619469,0,0,6.305309735,0,3.539823009,6.969026549,1.880530973,9.402654867,15.48672566,10.39823009,0,1.968111412,0,3.218504796,1.950366145,0.631001589,0.176606396,0.056753119,35.59618543,7.309780525,5.904757371,7.951995219,2.78304494,15.30260837,8.53708655,7.927559113,0.685639028,-74.779,43.014,MA_02,2.89159292,1.409747467
1611,22743207,3.3975,1458.7839,100,100,2.860927152,0,2.543046358,4.476821192,1.165562914,0.185430464,0,11.49668874,0.026490066,4.42384106,17.13907285,3.708609272,27.07284768,2.80794702,21.05960265,1.033112583,1.194542934,0,4.416082464,3.377998619,1.14111487,0.350860741,0.057685035,30.42654227,5.259271096,3.064525184,10.24517065,3.650691511,19.3793337,11.71148105,5.28789768,0.436802188,-75.157,43.09,MA_02,2.59205298,2.438521634
1612,22743937,6.3936,1631.2851,100,100,3.561373874,0,13.71058559,16.79335586,2.688626126,0.084459459,0,23.21227477,0.239301802,3.997747748,9.163851351,2.787162162,12.71114865,6.334459459,4.321509009,0.394144144,1.177409148,0,4.223191887,3.195627791,1.04571543,0.316572499,0.05263335,30.19752954,5.021354023,3.343872877,10.12529937,3.757326049,19.80007051,11.8718549,5.422228156,0.44931447,-75.061,43.043,MA_02,8.333333333,2.277990156
1613,22744269,30.4083,48.987,100,100,0.053274928,0,29.5735046,19.25888655,5.324533104,1.734394886,0,14.42862639,1.734394886,3.640453429,1.024062509,0.026637464,0.204220558,1.550892355,21.42244058,0.023677746,0.091861106,0,26.6856513,20.11207055,5.945250781,2.320411538,0,11.16112438,1.31728826,3.088370384,0.821238288,0.016534999,0.365607202,2.608855411,25.45103803,0.014697777,-73.856,42.783,MA_02,12.88030899,13.9441117
1614,22744269,30.4083,48.987,100,100,0.053274928,0,29.5735046,19.25888655,5.324533104,1.734394886,0,14.42862639,1.734394886,3.640453429,1.024062509,0.026637464,0.204220558,1.550892355,21.42244058,0.023677746,0.091861106,0,26.6856513,20.11207055,5.945250781,2.320411538,0,11.16112438,1.31728826,3.088370384,0.821238288,0.016534999,0.365607202,2.608855411,25.45103803,0.014697777,-73.847,42.791,MA_02,12.88030899,13.9441117
1615,22744599,0.1881,43.1064,100,100,0,0,1.913875598,0.956937799,0,0,0,0.4784689,0,4.784688995,2.870813397,9.56937799,25.83732057,33.97129187,16.26794258,3.349282297,0,0,2.916736262,0.279772841,0.156589277,0.02087857,0,27.98563554,9.702271588,5.885668949,5.040086855,2.829046267,13.2286621,6.213462502,25.02505428,0.716134959,-74.699,42.998,MA_02,0.688995215,0.421684483
1616,22744725,1.1691,57.7053,100,100,0,0,9.699769053,0.461893764,0,0,0,13.31793687,0.153964588,2.001539646,17.32101617,11.85527329,15.93533487,23.86451116,4.849884527,0.538876059,0.302571861,0,3.671413198,0.059266653,0,0,0,28.05496202,1.684420668,9.574683781,6.661259884,5.118767254,29.13579862,10.15487312,5.443174197,0.13880874,-74.819,42.977,MA_02,1.077752117,0.25910445
1617,22744813,5.2731,29.0574,100,100,0,0,2.031063321,0.102406554,0.153609831,0,0,40.77487626,0.819252432,10.12118109,8.704557092,8.653353815,14.18330773,6.878306878,7.578084997,0,0.188936381,0,3.797311528,0.306634455,0.04026513,0,0,27.49488943,1.18317537,8.746825249,6.055256148,4.47562411,29.24487394,13.03970761,5.352165025,0.074335625,-74.959,42.969,MA_02,0.218637993,0.379328502
1618,22745075,2.2374,150.2424,100,100,0,0,7.240547064,1.890587289,0.201126307,0,0,15.72807723,1.246983105,0.56315366,14.80289622,0.925181014,34.5534996,17.538214,4.102976669,1.206757844,0.10662769,0,4.166267312,0.387573681,0.00299516,0,0.00599032,17.96017636,1.658719509,4.552043897,6.425815882,2.262543729,32.08714717,26.38556093,3.743350745,0.255187617,-74.66,42.928,MA_02,1.35237329,0.41904682
1619,22745373,1.3671,154.575,100,100,0,0,9.809084924,4.344963792,0,0,0,11.58657011,1.11915734,2.36998025,1.448321264,0,50.09874918,11.05990783,8.163265306,0,0.107714702,0,4.982823872,1.062008734,0.169432314,0.039592431,0,21.60174672,0.552547307,5.267540029,0.928093159,1.098689956,43.78573508,15.84861718,4.083842795,0.471615721,-74.603,42.876,MA_02,2.04279131,0.829304221
1620,22745435,1.9296,1.9296,100,100,0,0,0.652985075,0,0,0,0,53.59141791,2.052238806,1.492537313,5.270522388,13.29291045,6.809701493,11.52052239,5.317164179,0,0,0,0.652985075,0,0,0,0,53.59141791,2.052238806,1.492537313,5.270522388,13.29291045,6.809701493,11.52052239,5.317164179,0,-74.76,42.855,MA_02,0.054570896,0.054570896
1621,22745461,3.1743,121.7862,100,100,0.226821661,0,4.054437199,0,0.141763538,0,0,18.31584916,0.198468954,4.337964276,1.247519138,0,29.28834704,38.98497306,3.203855968,0,0.292643994,0,3.916699922,0.879409982,0.062814999,0,0.043600999,15.98604768,1.302856974,7.341964853,0.157406997,0.346590993,42.11191416,13.46679673,13.27613473,0.815116984,-74.523,42.852,MA_02,0.453643323,0.616651148
1622,22745469,3.9861,62.7894,100,100,0,0,2.212689095,1.038609167,0,0,0,7.450891849,0.428990743,6.954165726,0.090313841,0,48.56626778,31.06796117,2.190110634,0,0.060201244,0,4.616862082,0.918785655,0.010033541,0,0,26.00263739,0.676547315,5.971390075,1.787403606,1.669867844,39.85609036,15.80712668,2.297680819,0.325373391,-74.658,42.847,MA_02,0.513208399,0.617822435
1623,22745469,3.9861,62.7894,100,100,0,0,2.212689095,1.038609167,0,0,0,7.450891849,0.428990743,6.954165726,0.090313841,0,48.56626778,31.06796117,2.190110634,0,0.060201244,0,4.616862082,0.918785655,0.010033541,0,0,26.00263739,0.676547315,5.971390075,1.787403606,1.669867844,39.85609036,15.80712668,2.297680819,0.325373391,-74.673,42.848,MA_02,0.513208399,0.617822435
1624,22745477,1.4706,127.6335,100,100,0,0,6.05875153,1.285189718,0,0,0,17.19706242,0.305997552,9.05752754,0,0,35.67931457,18.78824969,11.62790698,0,0.126220781,0,4.786517646,1.127525297,0.205196911,0.047949794,0,23.21193104,0.564820365,5.304093361,0.974509043,1.176180235,42.91365511,16.06741177,3.001092973,0.492895674,-74.602,42.846,MA_02,0.917992656,0.883757007
1625,22745481,3.5721,77.13,100,100,0,0,4.383975813,0.529100529,0,0,0,1.814058957,0.352733686,0.604686319,0.302343159,0,68.93424036,21.49155959,1.007810532,0.579491056,0.049008168,0,4.320886814,0.782963827,0.008168028,0,0,25.19953326,0.579929988,5.644107351,1.46907818,1.597432905,41.76662777,16.18436406,2.106184364,0.291715286,-74.65,42.845,MA_02,0.659108088,0.562753792
1626,22745491,1.5696,39.2796,100,100,0,0,3.038990826,0.802752294,0,0,0,16.34174312,0,0.860091743,0.114678899,0.286697248,38.41743119,37.09862385,2.006880734,1.032110092,0.3139034,0,5.581523233,2.018605077,0.650719457,0.155806067,0,23.69168729,0.657593255,5.196590597,0.199340115,0.682797177,42.07222069,13.97901201,3.776005866,1.024195766,-74.609,42.84,MA_02,0.521788991,1.617954358
1627,22745495,3.123,28.4193,100,100,0,0,5.965417867,0.979827089,0,0,0,16.36887608,0.749279539,8.328530259,0,0.23054755,35.01440922,28.41498559,2.680115274,1.268011527,0.117173892,0,5.190486747,0.899388796,0,0,0,31.69395446,1.114735409,7.261614466,2.542990151,3.084523546,28.70126991,16.33150711,2.587326218,0.475029293,-74.705,42.841,MA_02,0.652737752,0.627957057
1628,22745515,0.8091,12.9393,100,100,0,0,6.229143493,1.112347052,0,0,0,0,0,0,0,0,47.49721913,44.6051168,0,0.556173526,0,0,4.806287821,1.460666342,0.048688878,0,0,39.47276901,0.375599917,6.301731933,0,0.556444321,34.68734785,11.53230855,0.723377617,0.03477777,-74.686,42.837,MA_02,1.066740823,0.781734715
1629,22745525,4.7871,4.7871,100,100,0,0,3.666102651,0.26320737,0,0,0,25.53111487,0,10.39669111,0,0.545215266,45.66647866,11.90073322,2.030456853,0,0,0,3.666102651,0.26320737,0,0,0,25.53111487,0,10.39669111,0,0.545215266,45.66647866,11.90073322,2.030456853,0,-74.579,42.844,MA_02,0.411355518,0.411355518
